0.0,0.0,0.0,1.0
0.0,2.0,1.0,1.0
0.0,4.0,0.0,1.0
0.0,6.0,0.0,1.0
0.0,12.0,1.0,1.0
0.0,13.0,0.0,1.0
0.0,14.0,0.0,1.0
0.0,17.0,0.0,1.0
0.0,19.0,0.0,1.0
0.0,28.0,0.0,1.0
0.0,31.0,0.0,1.0
0.0,35.0,0.0,1.0
0.0,56.0,1.0,1.0
0.0,65.0,1.0,1.0
0.0,87.0,0.0,1.0
0.0,107.0,1.0,1.0
0.0,115.0,0.0,1.0
0.0,354.0,0.0,1.0
0.0,355.0,0.0,1.0
0.0,356.0,0.0,1.0
1.0,0.0,1.0,1.0
1.0,4.0,1.0,1.0
2.0,4.0,1.0,1.0
2.0,12.0,0.0,1.0
2.0,35.0,1.0,1.0
2.0,40.0,1.0,1.0
2.0,48.0,1.0,1.0
2.0,62.0,0.0,1.0
2.0,106.0,1.0,1.0
2.0,107.0,0.0,1.0
2.0,108.0,0.0,1.0
2.0,269.0,0.0,1.0
2.0,294.0,0.0,1.0
2.0,300.0,0.0,1.0
2.0,310.0,0.0,1.0
2.0,311.0,0.0,1.0
2.0,351.0,0.0,1.0
2.0,352.0,0.0,1.0
2.0,967.0,0.0,1.0
2.0,968.0,0.0,1.0
2.0,969.0,0.0,1.0
2.0,970.0,0.0,1.0
3.0,4.0,1.0,1.0
3.0,12.0,1.0,1.0
3.0,13.0,1.0,1.0
3.0,38.0,0.0,1.0
3.0,39.0,0.0,1.0
3.0,40.0,0.0,1.0
3.0,41.0,0.0,1.0
3.0,42.0,0.0,1.0
3.0,43.0,0.0,1.0
3.0,44.0,0.0,1.0
3.0,45.0,0.0,1.0
4.0,0.0,0.0,1.0
4.0,4.0,1.0,1.0
4.0,6.0,1.0,1.0
4.0,7.0,0.0,1.0
4.0,10.0,0.0,1.0
4.0,11.0,0.0,1.0
4.0,12.0,1.0,1.0
4.0,13.0,0.0,1.0
4.0,14.0,0.0,1.0
4.0,19.0,0.0,1.0
4.0,20.0,0.0,1.0
4.0,35.0,0.0,1.0
4.0,40.0,0.0,1.0
4.0,41.0,0.0,1.0
4.0,42.0,0.0,1.0
4.0,44.0,0.0,1.0
4.0,45.0,1.0,1.0
4.0,48.0,0.0,1.0
4.0,56.0,0.0,1.0
4.0,65.0,0.0,1.0
4.0,66.0,0.0,1.0
4.0,67.0,0.0,1.0
4.0,70.0,0.0,1.0
4.0,72.0,0.0,1.0
4.0,92.0,0.0,1.0
4.0,101.0,0.0,1.0
4.0,106.0,0.0,1.0
4.0,107.0,1.0,1.0
4.0,108.0,0.0,1.0
4.0,113.0,1.0,1.0
4.0,171.0,0.0,1.0
4.0,224.0,0.0,1.0
4.0,243.0,0.0,1.0
4.0,246.0,0.0,1.0
4.0,259.0,0.0,1.0
4.0,260.0,0.0,1.0
4.0,261.0,0.0,1.0
4.0,262.0,0.0,1.0
4.0,263.0,0.0,1.0
4.0,269.0,0.0,1.0
4.0,294.0,0.0,1.0
4.0,354.0,0.0,1.0
4.0,355.0,0.0,1.0
4.0,356.0,0.0,1.0
4.0,365.0,0.0,1.0
4.0,366.0,0.0,1.0
4.0,388.0,0.0,1.0
4.0,397.0,0.0,1.0
4.0,409.0,0.0,1.0
4.0,451.0,0.0,1.0
4.0,519.0,0.0,1.0
4.0,732.0,0.0,1.0
4.0,743.0,0.0,1.0
4.0,745.0,0.0,1.0
4.0,746.0,0.0,1.0
4.0,747.0,0.0,1.0
4.0,815.0,0.0,1.0
4.0,856.0,0.0,1.0
4.0,967.0,0.0,1.0
4.0,968.0,0.0,1.0
4.0,970.0,0.0,1.0
4.0,999.0,0.0,1.0
4.0,1000.0,0.0,1.0
4.0,1004.0,0.0,1.0
4.0,1015.0,0.0,1.0
4.0,1184.0,0.0,1.0
4.0,1185.0,0.0,1.0
4.0,1186.0,0.0,1.0
4.0,1251.0,0.0,1.0
4.0,1252.0,0.0,1.0
4.0,1256.0,0.0,1.0
4.0,1260.0,0.0,1.0
4.0,1261.0,0.0,1.0
4.0,1370.0,0.0,1.0
4.0,1371.0,0.0,1.0
4.0,1372.0,0.0,1.0
4.0,1373.0,0.0,1.0
4.0,1374.0,0.0,1.0
4.0,1389.0,0.0,1.0
4.0,1390.0,0.0,1.0
4.0,1583.0,0.0,1.0
4.0,1650.0,0.0,1.0
4.0,1651.0,0.0,1.0
5.0,0.0,1.0,1.0
5.0,4.0,1.0,1.0
5.0,6.0,0.0,1.0
5.0,7.0,0.0,1.0
5.0,8.0,0.0,1.0
5.0,10.0,0.0,1.0
5.0,11.0,0.0,1.0
5.0,12.0,1.0,1.0
5.0,13.0,0.0,1.0
5.0,14.0,1.0,1.0
5.0,30.0,0.0,1.0
5.0,35.0,1.0,1.0
5.0,45.0,0.0,1.0
5.0,48.0,1.0,1.0
5.0,56.0,0.0,1.0
5.0,70.0,1.0,1.0
5.0,72.0,0.0,1.0
5.0,74.0,0.0,1.0
5.0,75.0,0.0,1.0
5.0,95.0,0.0,1.0
5.0,107.0,0.0,1.0
5.0,108.0,0.0,1.0
5.0,113.0,0.0,1.0
5.0,114.0,0.0,1.0
5.0,125.0,0.0,1.0
5.0,126.0,0.0,1.0
5.0,138.0,0.0,1.0
5.0,171.0,1.0,1.0
5.0,176.0,0.0,1.0
5.0,201.0,0.0,1.0
5.0,202.0,0.0,1.0
5.0,224.0,0.0,1.0
5.0,229.0,1.0,1.0
5.0,267.0,0.0,1.0
5.0,269.0,0.0,1.0
5.0,324.0,0.0,1.0
5.0,372.0,0.0,1.0
5.0,387.0,0.0,1.0
5.0,388.0,0.0,1.0
5.0,389.0,0.0,1.0
5.0,439.0,0.0,1.0
5.0,450.0,0.0,1.0
5.0,485.0,0.0,1.0
5.0,806.0,0.0,1.0
5.0,818.0,0.0,1.0
5.0,1127.0,0.0,1.0
5.0,1128.0,0.0,1.0
5.0,1129.0,0.0,1.0
5.0,1148.0,0.0,1.0
5.0,1170.0,0.0,1.0
5.0,1171.0,0.0,1.0
5.0,1172.0,0.0,1.0
5.0,1520.0,0.0,1.0
5.0,1576.0,0.0,1.0
5.0,1577.0,0.0,1.0
6.0,12.0,1.0,1.0
6.0,43.0,1.0,1.0
7.0,0.0,0.0,1.0
7.0,4.0,0.0,1.0
7.0,6.0,0.0,1.0
7.0,12.0,1.0,1.0
7.0,14.0,1.0,1.0
7.0,19.0,1.0,1.0
7.0,20.0,0.0,1.0
7.0,35.0,1.0,1.0
7.0,48.0,0.0,1.0
7.0,65.0,0.0,1.0
7.0,67.0,0.0,1.0
7.0,70.0,1.0,1.0
7.0,108.0,1.0,1.0
7.0,121.0,1.0,1.0
7.0,136.0,0.0,1.0
7.0,137.0,0.0,1.0
7.0,158.0,0.0,1.0
7.0,243.0,0.0,1.0
7.0,337.0,0.0,1.0
7.0,830.0,0.0,1.0
7.0,831.0,0.0,1.0
7.0,911.0,0.0,1.0
7.0,925.0,0.0,1.0
8.0,0.0,0.0,1.0
8.0,4.0,1.0,1.0
8.0,7.0,1.0,1.0
8.0,10.0,1.0,1.0
8.0,13.0,0.0,1.0
8.0,35.0,1.0,1.0
8.0,40.0,1.0,1.0
8.0,41.0,0.0,1.0
8.0,53.0,0.0,1.0
8.0,55.0,0.0,1.0
8.0,56.0,0.0,1.0
8.0,62.0,0.0,1.0
8.0,99.0,0.0,1.0
8.0,107.0,0.0,1.0
8.0,108.0,0.0,1.0
8.0,267.0,1.0,1.0
8.0,355.0,0.0,1.0
8.0,598.0,0.0,1.0
8.0,599.0,0.0,1.0
8.0,618.0,0.0,1.0
8.0,619.0,0.0,1.0
8.0,620.0,0.0,1.0
9.0,4.0,1.0,1.0
9.0,12.0,0.0,1.0
9.0,19.0,0.0,1.0
9.0,35.0,1.0,1.0
9.0,45.0,0.0,1.0
9.0,48.0,0.0,1.0
9.0,56.0,0.0,1.0
9.0,107.0,1.0,1.0
9.0,165.0,0.0,1.0
9.0,224.0,0.0,1.0
9.0,244.0,0.0,1.0
9.0,278.0,0.0,1.0
9.0,724.0,0.0,1.0
9.0,1270.0,0.0,1.0
9.0,1271.0,0.0,1.0
9.0,1272.0,0.0,1.0
10.0,0.0,1.0,1.0
10.0,4.0,1.0,1.0
10.0,7.0,1.0,1.0
10.0,35.0,1.0,1.0
10.0,107.0,1.0,1.0
11.0,4.0,1.0,1.0
11.0,7.0,1.0,1.0
11.0,12.0,1.0,1.0
11.0,48.0,1.0,1.0
11.0,224.0,1.0,1.0
11.0,716.0,1.0,1.0
12.0,4.0,1.0,1.0
12.0,7.0,1.0,1.0
12.0,10.0,0.0,1.0
12.0,11.0,0.0,1.0
12.0,12.0,0.0,1.0
12.0,45.0,0.0,1.0
12.0,108.0,1.0,1.0
12.0,787.0,0.0,1.0
12.0,788.0,0.0,1.0
12.0,789.0,0.0,1.0
12.0,790.0,0.0,1.0
13.0,4.0,1.0,1.0
13.0,14.0,1.0,1.0
13.0,41.0,1.0,1.0
13.0,44.0,1.0,1.0
13.0,56.0,1.0,1.0
13.0,67.0,1.0,1.0
13.0,70.0,1.0,1.0
14.0,0.0,1.0,1.0
14.0,2.0,0.0,1.0
14.0,4.0,0.0,1.0
14.0,6.0,0.0,1.0
14.0,12.0,1.0,1.0
14.0,13.0,0.0,1.0
14.0,14.0,0.0,1.0
14.0,19.0,0.0,1.0
14.0,24.0,1.0,1.0
14.0,29.0,0.0,1.0
14.0,31.0,0.0,1.0
14.0,32.0,0.0,1.0
14.0,33.0,0.0,1.0
14.0,34.0,0.0,1.0
14.0,35.0,0.0,1.0
14.0,36.0,0.0,1.0
14.0,37.0,0.0,1.0
14.0,38.0,0.0,1.0
14.0,40.0,0.0,1.0
14.0,41.0,0.0,1.0
14.0,42.0,0.0,1.0
14.0,43.0,0.0,1.0
14.0,45.0,0.0,1.0
14.0,48.0,0.0,1.0
14.0,70.0,0.0,1.0
14.0,72.0,0.0,1.0
14.0,75.0,0.0,1.0
14.0,91.0,0.0,1.0
14.0,125.0,1.0,1.0
14.0,175.0,0.0,1.0
14.0,208.0,0.0,1.0
14.0,224.0,0.0,1.0
14.0,229.0,0.0,1.0
14.0,263.0,0.0,1.0
14.0,339.0,0.0,1.0
14.0,354.0,0.0,1.0
14.0,356.0,0.0,1.0
14.0,381.0,0.0,1.0
14.0,415.0,0.0,1.0
14.0,554.0,0.0,1.0
14.0,605.0,0.0,1.0
14.0,606.0,0.0,1.0
14.0,607.0,0.0,1.0
14.0,635.0,0.0,1.0
14.0,703.0,0.0,1.0
14.0,753.0,0.0,1.0
15.0,4.0,1.0,1.0
15.0,7.0,0.0,1.0
15.0,12.0,0.0,1.0
15.0,13.0,0.0,1.0
15.0,14.0,1.0,1.0
15.0,20.0,0.0,1.0
15.0,35.0,0.0,1.0
15.0,40.0,1.0,1.0
15.0,41.0,0.0,1.0
15.0,42.0,0.0,1.0
